NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money,SPC1,MG_corr
Kachi Plain,IrSasn1,300,6.698970004,6.424901758,5,6.684503355,0.545454545,0.9,0.771428571,0.925,5,0.806545958,1
Kachi Plain,IrSasn1,400,6.698970004,6.499665679,5.397940009,6.684503355,0.545454545,0.9,0.771428571,0.925,5,0.819902671,1
Kachi Plain,AfHepht,500,7.423245874,6.453379061,4.963703794,3.807663394,0.585714286,0.914285714,0.816666667,1,5,0.803125862,1
Kachi Plain,IrSasn2,600,7.344392274,6.414973348,5.698970004,6.489439991,0.7,0.97,0.814285714,0.975,5,0.874001984,1
Kachi Plain,SyCalUm,700,7.391731577,6.954242509,5.479298043,4.864308302,0.554545455,0.908333333,0.842857143,1,5,0.841906264,1
Kachi Plain,IqAbbs1,800,7.489246297,6.919078092,5.84509804,6,0.645454545,0.908333333,0.857142857,1,5,0.8674214,1
Kachi Plain,PkSind1,900,6,5.148954143,5.522043356,3,0.714285714,0.966666667,0.816666667,0.9625,5,0.721539645,1
Kachi Plain,PkSind1,1000,6,5.148954143,4.444620332,3,0.666666667,0.966666667,0.816666667,0.9625,5,0.709890194,1
Kachi Plain,PkSind1,1100,6,5.148954143,4.803680993,3,0.666666667,0.633333333,0.816666667,0.9625,5,0.672250038,1
Kachi Plain,AfGhurd,1200,7.164965825,6.211170368,5.158787928,4.535718398,0.933333333,0.95,0.833333333,0.985714286,5,0.829796518,1
Kachi Plain,InDelh*,1300,6,6.471905484,5.514574527,7.666666667,0.99,0.981818182,0.98,0.975,5.4,0.91423367,1
Kachi Plain,PkSind2,1400,6.437237546,5.148954143,4.725668115,3,0.557142857,0.966666667,0.816666667,0.9625,5,0.710320076,1
Kachi Plain,PkSind2,1500,6.342422681,5.148954143,5.261407303,3,0.557142857,0.966666667,0.816666667,0.9625,5,0.715172494,1
Kachi Plain,InMugl*,1600,5.778340761,4.910941201,4.972523034,5.666666667,0.972727273,0.89,0.833333333,0.975,5,0.847881201,1
Kachi Plain,InMugl*,1700,8.125755834,6.654004924,5.971184091,5.666666667,0.972727273,0.89,0.833333333,0.975,5,0.894917238,1
Kachi Plain,AfDurrn,1800,6.041573575,5.689308859,4.231180759,4.22937572,0.381818182,0.545454545,0.816666667,1,6,0.69177788,1
Kansai,JpYayoi,-300,3.344739999,0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0,4,0.232953155,0
Kansai,JpYayoi,-200,3.344739999,0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0,4,0.232953155,0
Kansai,JpYayoi,-100,3.344739999,0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0,4,0.232953155,0
Kansai,JpYayoi,0,3.344739999,0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0,4,0.232953155,0
Kansai,JpYayoi,100,3.344739999,0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0,4,0.232953155,0
Kansai,JpYayoi,200,3.344739999,0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0,4,0.232953155,0
Kansai,JpKofun,300,5.252793553,3.698758651,4.187032003,3.063673651,0.557142857,0.525,0.233333333,0.1875,4,0.474898734,0
Kansai,JpKofun,400,5.463875952,3.698758651,4.076258406,3.368678523,0.557142857,0.525,0.333333333,0.525,4,0.534590675,0
Kansai,JpKofun,500,5.486327393,3.698758651,4.323918143,3.368678523,0.557142857,0.625,0.833333333,0.65,4,0.581717145,0
Kansai,JpAsuka,600,6.23413441,5.118778226,4.741330548,4.545572451,0.87,0.77,0.85,0.983333333,5,0.746240665,1
Kansai,JpAsuka,700,6.368928701,5.118778226,5.474630102,4.545572451,0.87,0.77,0.85,0.983333333,5,0.763180667,1
Kansai,JpHeian,800,6.602059991,5.538920381,5.301029996,4.532506503,0.89,0.833333333,1,1,5,0.816838575,1
Kansai,JpHeian,900,6.737128653,5.538920381,5.301029996,4.532506503,0.89,0.833333333,1,1,5,0.81897316,1
Kansai,JpHeian,1000,6.660257286,5.538920381,5.243038049,4.532506503,0.89,0.833333333,1,1,5,0.816802571,1
Kansai,JpHeian,1100,6.764556147,5.538920381,5.243038049,4.532506503,0.89,0.833333333,1,1,5,0.81879064,1
Kansai,JpKamak,1200,6.789821821,5.469822016,5.276922068,5.028293525,0.736363636,0.909090909,1,0.975,4,0.803606018,1
Kansai,JpKamak,1300,6.776874036,5.469822016,5.116089261,5.028293525,0.736363636,0.909090909,1,0.975,4,0.802764411,1
Kansai,JpAshik,1400,7.096910013,5.469822016,5.176091259,5.909872364,0.69,0.916666667,1,0.9875,4,0.819799612,1
Kansai,JpSengk,1500,7.230448921,4.176091259,4.602059991,5.083770907,0.49,0.84,0.985714286,0.925,5,0.746661419,1
Kansai,JpAzMom,1600,7.397940009,5.469822016,5,5.24495594,0.71,0.925,0.983333333,0.9875,5,0.824980001,1
Kansai,JpTokgw,1700,7.462397998,5.469822016,6.113943352,6.534359002,0.857142857,1,1,1,6,0.923082938,1
Kansai,JpTokgw,1800,7.505149978,5.469822016,6.146128036,6.534359002,0.857142857,1,1,1,6,0.924962176,1
Kapuasi Basin,IdBrokE,1700,2.698970004,1.528418235,2.698970004,1.333333333,0,0.008333333,0.333333333,0,1,0.14794662,1
Kapuasi Basin,IdBrokE,1800,2.698970004,1.528418235,2.698970004,1.333333333,0,0.008333333,0.333333333,0,1,0.14794662,1
Kapuasi Basin,IdBrokL,1900,4.893989812,5.094994901,2.698970004,2,0,0.083333333,0.333333333,0,6,0.354654108,1
Konya Plain,TrNeoER,-9600,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-9500,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-9400,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-9300,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-9200,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-9100,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-9000,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8900,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8800,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8700,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8600,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8500,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8400,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8300,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8200,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8100,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-8000,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7900,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7800,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7700,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7600,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7500,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7400,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7300,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7200,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoER,-7100,3.2937241,4.138263053,1.442117519,-0.055817113,0,0,0,0,0,0.105088748,0
Konya Plain,TrNeoCR,-7000,1.529889262,4.103772969,2.890670266,1.196838046,0,0,0.2,0,0,0.13438793,0
Konya Plain,TrNeoCR,-6900,1.529889262,4.103772969,2.890670266,1.196838046,0,0,0.2,0,0,0.13438793,0
Konya Plain,TrNeoCR,-6800,1.529889262,4.103772969,2.890670266,1.196838046,0,0,0.2,0,0,0.13438793,0
Konya Plain,TrNeoCR,-6700,1.529889262,4.103772969,2.890670266,1.196838046,0,0,0.2,0,0,0.13438793,0
Konya Plain,TrNeoLT,-6600,2.88777534,3.817997235,3.734491417,3.912507609,0,0,0.166666667,0,0,0.220490479,0
Konya Plain,TrNeoLT,-6500,2.88777534,3.817997235,3.734491417,3.912507609,0,0,0.166666667,0,0,0.220490479,0
Konya Plain,TrNeoLT,-6400,2.88777534,3.817997235,3.734491417,3.912507609,0,0,0.166666667,0,0,0.220490479,0
Konya Plain,TrNeoLT,-6300,2.88777534,3.817997235,3.734491417,3.912507609,0,0,0.166666667,0,0,0.220490479,0
Konya Plain,TrNeoLT,-6200,2.88777534,3.817997235,3.734491417,3.912507609,0,0,0.166666667,0,0,0.220490479,0
Konya Plain,TrNeoLT,-6100,2.88777534,3.817997235,3.734491417,3.912507609,0,0,0.166666667,0,0,0.220490479,0
Konya Plain,TrClcER,-6000,3.530799728,3.719748214,3.456677382,1.601010312,0.1,0.1,0.014285714,0.1,0.6,0.200311163,0
Konya Plain,TrClcER,-5900,3.530799728,3.719748214,3.456677382,1.601010312,0.1,0.1,0.014285714,0.1,0.6,0.200311163,0
Konya Plain,TrClcER,-5800,3.530799728,3.719748214,3.456677382,1.601010312,0.1,0.1,0.014285714,0.1,0.6,0.200311163,0
Konya Plain,TrClcER,-5700,3.530799728,3.719748214,3.456677382,1.601010312,0.1,0.1,0.014285714,0.1,0.6,0.200311163,0
Konya Plain,TrClcER,-5600,3.530799728,3.719748214,3.456677382,1.601010312,0.1,0.1,0.014285714,0.1,0.6,0.200311163,0
Konya Plain,TrClcLT,-5000,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4900,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4800,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4700,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4600,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4500,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4400,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4300,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4200,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4100,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-4000,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3900,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3800,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3700,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3600,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3500,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3400,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3300,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3200,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrClcLT,-3100,3.254571834,1.954242509,3.526991862,2.239206386,0.28,0.327272727,0.25,0.1,1,0.252058313,0
Konya Plain,TrBrzER,-3000,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2900,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2800,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2700,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2600,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2500,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2400,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2300,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2200,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzER,-2100,5.465397682,4.028028625,2.103537906,2.294453615,0.228571429,0.44,0.166666667,0,2.7,0.338266748,0
Konya Plain,TrBrzMD,-2000,4.895143011,4.309284982,3.958916644,2.946330783,0.36,0.777777778,0.95,1,2.7,0.584207148,0
Konya Plain,TrBrzMD,-1900,4.895143011,4.309284982,3.958916644,2.946330783,0.36,0.777777778,0.95,1,2.7,0.584207148,0
Konya Plain,TrBrzMD,-1800,4.895143011,4.309284982,3.958916644,2.946330783,0.36,0.777777778,0.95,1,2.7,0.584207148,0
Konya Plain,TrBrzMD,-1700,4.895143011,4.309284982,3.958916644,2.946330783,0.36,0.777777778,0.95,1,2.7,0.584207148,0
Konya Plain,TrHatOK,-1600,6.016334342,4.802041988,4.047458936,4.280181205,0.875,0.766666667,0.714285714,0.833333333,3,0.666109699,1
Konya Plain,TrBrzL2,-1500,5.523646943,5.191379084,4.199544712,4.333333333,0.8625,0.79,0.8,0.966666667,3,0.688037193,1
Konya Plain,TrBrzL2,-1400,5.523646943,4.723020072,4.199544712,4.333333333,0.8625,0.79,0.8,0.966666667,3,0.678982186,1
Konya Plain,TrHatNK,-1300,6.145872318,5.496928773,4.184149555,4.451099555,0.9,0.727272727,0.714285714,0.833333333,3,0.69336631,1
Konya Plain,TrHatNK,-1200,6.145872318,5.554301882,4.184149555,4.451099555,0.9,0.727272727,0.714285714,0.833333333,3,0.694619228,1
Konya Plain,TrNHitt,-1100,5.169790821,2.644605105,4.122699416,3.666666667,0.916666667,0.75,0.95,0.7,2.7,0.605397714,1
Konya Plain,TrNHitt,-1000,5.169790821,2.644605105,4.122699416,3.666666667,0.916666667,0.75,0.95,0.7,2.7,0.605397714,1
Konya Plain,TrTabal,-900,5.038191807,3.566163791,4.477832357,3.410722062,0.7,0.9,0.966666667,0.9,1,0.600754195,1
Konya Plain,TrPhryg,-800,6.111619316,5,4.263790133,3.731224351,0.9,0.7375,0.783333333,0.8,1,0.637261443,1
Konya Plain,TrPhryg,-700,6.111619316,5,4.263790133,3.731224351,0.9,0.7375,0.783333333,0.8,1,0.637261443,1
Konya Plain,TrLydia,-600,5.708982946,5.397940009,4.331729493,4.228775426,0.74,0.925,0.78,0.971428571,5,0.763213754,1
Konya Plain,IrAchae,-500,7.333008823,6.740362689,5.301029996,6.185276146,0.972727273,0.891666667,0.828571429,0.925,5,0.887021376,1
Konya Plain,IrAchae,-400,7.452026836,6.579783597,5.301029996,6.185276146,0.972727273,0.891666667,0.828571429,0.925,5,0.884931562,1
Konya Plain,TrLysim,-300,6.402521899,5.62324929,4.751994695,4.135290295,0.725,0.83,0.816666667,0.9125,5,0.746792056,1
Konya Plain,IrSeleu,-200,4.802415616,5.447158031,4.82525317,5.479804078,0.9875,0.9,0.828571429,0.9375,5,0.778294628,1
Konya Plain,TrCappL,-100,5.518728332,5.113943352,4.100370253,4,0.6625,0.68,0.8,0.9,5,0.678603227,1
Konya Plain,ItRomPr,0,7.698970004,6.653212514,6.032370081,8.174936886,0.645454545,0.991666667,0.833333333,1,5,0.926778876,1
Konya Plain,ItRomPr,100,7.721346318,6.763427994,6.059856612,8.174936886,0.645454545,0.991666667,0.833333333,1,5,0.931204977,1
Konya Plain,ItRomPr,200,7.820478362,6.698970004,6,8.174936886,0.645454545,0.991666667,0.833333333,1,5,0.929826614,1
Konya Plain,TrRomDm,300,7.764540313,6.632242167,5.903089987,7.177000769,0.827272727,0.991666667,0.833333333,0.9875,5,0.928458305,1
Konya Plain,TrERom*,400,7.176091259,6.113943352,5.477121255,7.666666667,0.909090909,0.916666667,0.983333333,1,5,0.912166058,1
Konya Plain,TrERom*,500,7.301029996,6.161264934,5.698970004,7.666666667,0.909090909,0.916666667,0.983333333,1,5,0.922031865,1
Konya Plain,TrERom*,600,7.041392685,6.176091259,5.176091259,7.666666667,0.909090909,0.916666667,0.983333333,1,5,0.90158306,1
Konya Plain,TrByzM1,700,6.653212514,5.672097858,4.903089987,7.333333333,0.909090909,0.9,0.714285714,1,5,0.841871592,1
Konya Plain,TrByzM1,800,6.698970004,5.716003344,5,7.333333333,0.909090909,0.9,0.714285714,1,5,0.846634048,1
Konya Plain,TrByzM2,900,6.912033131,5.785329835,5.477121255,7.507054937,0.909090909,0.916666667,0.714285714,1,5,0.862921886,1
Konya Plain,TrByzM2,1000,7.058659801,6.06069784,5.301029996,7.507054937,0.909090909,0.916666667,0.714285714,1,5,0.877523704,1
Konya Plain,TrRum**,1100,6.243565744,5.454894585,4.541876947,4.727597082,0.82,0.833333333,0.816666667,0.975,5,0.765126821,1
Konya Plain,TrRum**,1200,6.243565744,5.454894585,4.541876947,4.727597082,0.82,0.833333333,0.816666667,0.975,5,0.765126821,1
Konya Plain,IrIlkhn,1300,6.720159303,6.579783597,5.160658852,5.501419874,0.709090909,0.9875,0.828571429,1,2.934952436,0.818716171,1
Konya Plain,TrOttm1,1400,6.84509804,5.80140371,4.391203787,5,0.872727273,0.89,1,0.9375,5,0.808596305,1
Konya Plain,TrOttm2,1500,6.954242509,6.36361198,5.450978509,5.984144382,0.981818182,0.9,1,1,5,0.886274244,1
Konya Plain,TrOttm3,1600,7.447158031,6.684486292,5.819190474,8.036426254,0.990909091,0.916666667,1,1,5,0.958306584,1
Konya Plain,TrOttm4,1700,7.380211242,6.673323264,5.84509804,8.327408196,0.990909091,0.916666667,1,1,5,0.95750208,1
Konya Plain,TrOttm4,1800,7.380211242,7.210754347,5.755874856,8.327408196,0.990909091,0.916666667,1,1,5,0.947797165,1
Latium,ItLatCA,-3600,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-3500,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-3400,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-3300,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-3200,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-3100,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-3000,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2900,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2800,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2700,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2600,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2500,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2400,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2300,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2200,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2100,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-2000,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatCA,-1900,3.674633937,2.928588145,2.472720123,1,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.15737526,0
Latium,ItLatBA,-1800,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.096128156,0
Latium,ItLatBA,-1700,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.096128156,0
Latium,ItLatBA,-1600,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.096128156,0
Latium,ItLatBA,-1500,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.096128156,0
Latium,ItLatBA,-1400,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.096128156,0
Latium,ItLatBA,-1300,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.096128156,0
Latium,ItLatBA,-1200,2.87959963,1.672071746,2.254235342,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.140222167,0
Latium,ItLatBA,-1100,2.87959963,1.672071746,2.254235342,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9,0.140222167,0
Latium,ItLatIA,-1000,3.780003673,2.912764977,2.254235342,1.69583685,0.090909091,0.15,0.233333333,0.0875,1,0.183183681,0
Latium,ItLatIA,-900,3.780003673,2.912764977,2.254235342,1.69583685,0.090909091,0.15,0.233333333,0.0875,1,0.183183681,0
Latium,ItLatIA,-800,3.38581496,3.633476467,2.38929643,1.69583685,0.090909091,0.15,0.233333333,0.0875,1,0.189265763,0
Latium,ItRomRg,-700,4.468556498,3,3.699585852,3.5240901,0.172727273,0.566666667,1,0.975,4,0.541341689,0
Latium,ItRomRg,-600,4.468556498,3,4.365915004,3.5240901,0.254545455,0.566666667,1,0.975,4,0.558733984,0
Latium,ItRomER,-500,5,3,4.477121255,3.666666667,0.363636364,0.658333333,0.833333333,0.95,5,0.597863711,1
Latium,ItRomER,-400,5.176091259,3,4.477121255,3.666666667,0.454545455,0.658333333,0.833333333,0.95,5,0.605252141,1
Latium,ItRomER,-300,5.865116468,4.44263214,4.752063399,4.666666667,0.454545455,0.658333333,0.833333333,0.95,5,0.676971203,1
Latium,ItRomMR,-200,6.56775085,5.86332286,5.322219295,4.790273818,0.363636364,0.833333333,0.833333333,0.975,5,0.761244139,1
Latium,ItRomLR,-100,7.464039891,6.544068044,5.602059991,5.724447285,0.463636364,0.833333333,0.833333333,1,5,0.82188895,1
Latium,ItRomPr,0,7.698970004,6.653212514,6.032370081,8.174936886,0.645454545,0.991666667,0.833333333,1,5,0.926778876,1
Latium,ItRomPr,100,7.721346318,6.763427994,6.059856612,8.174936886,0.645454545,0.991666667,0.833333333,1,5,0.931204977,1
Latium,ItRomPr,200,7.820478362,6.698970004,6,8.174936886,0.645454545,0.991666667,0.833333333,1,5,0.929826614,1
Latium,TrRomDm,300,7.764540313,6.632242167,5.903089987,7.177000769,0.827272727,0.991666667,0.833333333,0.9875,5,0.928458305,1
Latium,ItRomWe,400,7.352555305,6.301029996,5.698970004,7.832668059,0.818181818,0.990909091,0.833333333,1,5,0.914820268,1
Latium,ItOstrg,500,6.740362689,5.802773725,5.204696176,5.571044218,0.736363636,0.975,0.833333333,0.9875,5,0.823299026,1
